time_s,is_control_reporting_time,reference_doc,uniform_full_power_doc,target_full_power_doc,target_full_power_outside_doc,feasibility_deficit,reference_minus_target_full_power,target_full_power_minus_reference,uniform_full_power_minus_reference,uniform_o2_mean,uniform_tempo_mean,uniform_dose_mean,uniform_reaction_progress_mean,o2_target_mean,tempo_target_mean,dose_target_mean,reaction_progress_target_mean,mpc_target_doc,mpc_tracking_error,target_region_control_mean
1.65,0,0.466653045707,0.465611070395,0.435965776443,0,0.0306872692636,0.0306872692636,-0.0306872692636,-0.00104197531258,0,0,21.7883148193,0.626631200314,0.0779986605048,0,20.3008499146,0.583854198456,0.434219825268,-0.0324332204393,0.984856895157
1.7,0,0.494181557642,0.488174498081,0.458046734333,0,0.0361348233087,0.0361348233087,-0.0361348233087,-0.00600705956055,0,0,23.2883148193,0.669771254063,0.0714265927672,0,21.7370986938,0.625161170959,0.456183576584,-0.0379979810579,0.984856895157
1.75,0,0.515093171547,0.5097848773,0.479244053364,0,0.0358491181829,0.0358491181829,-0.0358491181829,-0.00530829424641,0,0,24.7883167267,0.71291154623,0.0654067695141,0,23.1749000549,0.666512846947,0.4781473279,-0.0369458436467,0.984856895157
1.8,0,0.539196076375,0.530483305454,0.499591559172,0,0.0396045172036,0.0396045172036,-0.0396045172036,-0.00871277092102,0,0,26.2883167267,0.756051599979,0.0599058046937,0,24.6141643524,0.707906723022,0.500111079216,-0.0390849971593,0.984856895157
1.85,0,0.560829723506,0.550307750702,0.519120514393,0,0.0417092091134,0.0417092091134,-0.0417092091134,-0.0105219728044,0,0,27.7883167267,0.799190998077,0.0548294372857,0,26.0547618866,0.749338984489,0.522074830532,-0.0387548929742,0.984856895157
1.9,0,0.581964464452,0.569294631481,0.537861287594,0,0.0441031768579,0.0441031768579,-0.0441031768579,-0.0126698329705,0,0,29.2883167267,0.842331111431,0.0501074977219,0,27.4965820312,0.790806412697,0.544038581848,-0.0379258826036,0.984856895157
1.95,0,0.601450372341,0.587480485439,0.555843770504,0,0.0456066018369,0.0456066018369,-0.0456066018369,-0.0139698869016,0,0,30.7883167267,0.885471522808,0.0456927195191,0,28.939540863,0.832306623459,0.566002333164,-0.0354480391767,0.984856895157
2,1,0.620757979813,0.604898333549,0.573096871376,0,0.0476611084371,0.0476611084371,-0.0476611084371,-0.0158596462637,0,0,32.288318634,0.928611636162,0.0415494926274,0,30.3835639954,0.873837590218,0.58796608448,-0.0327918953329,0.984856895157
2.05,0,0.638257940507,0.621580243111,0.589649021626,0,0.0486089188816,0.0486089188816,-0.0486089188816,-0.0166776973965,0,0,33.788318634,0.971751928329,0.0376552641392,0,31.8285942078,0.915397524834,0.60227034688,-0.0359875936272,0.982102607694
2.1,0,0.655009290151,0.637558102608,0.605527043343,0,0.0494822468083,0.0494822468083,-0.0494822468083,-0.0174511875432,0,0,35.288318634,1.01489150524,0.0339769981802,0,33.2745628357,0.956984817982,0.61657460928,-0.0384346808713,0.982102607694
2.15,0,0.670172583777,0.652861177921,0.62075728178,1.53711585682e-08,0.0494153019965,0.0494153019965,-0.0494153019965,-0.0173114058555,0,0,36.788318634,1.05803179741,0.030493112281,0,34.7214241028,0.998597562313,0.630878871679,-0.0392937120975,0.982102607694
2.2,0,0.683529618425,0.667518675327,0.635365009308,6.81698324456e-08,0.0481646091176,0.0481646091176,-0.0481646091176,-0.0160109430981,0,0,38.288318634,1.10117197037,0.0271931421012,0,36.1691360474,1.04023504257,0.645183134079,-0.0383464843465,0.982102607694
2.25,0,0.701049659371,0.681556761265,0.649374485016,1.4762848366e-07,0.0516751743556,0.0516751743556,-0.0516751743556,-0.0194928981067,0,0,39.7883224487,1.14431107044,0.0240546967834,0,37.6176490784,1.08189547062,0.659487396479,-0.0415622628928,0.982102607694
2.3,0,0.714649876708,0.69500207901,0.662809491158,2.50216260156e-07,0.0518403855508,0.0518403855508,-0.0518403855508,-0.0196477976983,0,0,41.2883224487,1.1874512434,0.0210658144206,0,39.0669288635,1.12357795238,0.673791658878,-0.04085821783,0.982102607694
2.35,0,0.728404446691,0.707880198956,0.675692617893,3.73327594616e-07,0.0527118287974,0.0527118287974,-0.0527118287974,-0.0205242477351,0,0,42.7883224487,1.23059117794,0.0182167608291,0,40.5169334412,1.1652816534,0.688095921278,-0.0403085254126,0.982102607694
2.4,0,0.742720488142,0.720214724541,0.688045680523,5.14752230174e-07,0.054674807619,0.054674807619,-0.054674807619,-0.0225057636012,0,0,44.2883224487,1.27373123169,0.0154943699017,0,41.9676361084,1.20700526237,0.702400183678,-0.0403203044642,0.982102607694
2.45,0,0.753878975761,0.73202753067,0.699889957905,6.72529267831e-07,0.0539890178559,0.0539890178559,-0.0539890178559,-0.0218514450906,0,0,45.7883224487,1.31687176228,0.0128917116672,0,43.4190063477,1.24874830246,0.716704446077,-0.0371745296834,0.982102607694
2.5,1,0.767050901003,0.743341863155,0.711245656013,8.44882663387e-07,0.0558052449899,0.0558052449899,-0.0558052449899,-0.023709037848,0,0,47.288318634,1.36001193523,0.0104006147012,0,44.8710136414,1.29050993919,0.731008708477,-0.0360421925263,0.982102607694
2.55,0,0.775761646417,0.754179000854,0.722132325172,1.03019624476e-06,0.0536293212445,0.0536293212445,-0.0536293212445,-0.0215826455624,0,0,48.788318634,1.4031522274,0.00801404751837,0,46.3236427307,1.3322892189,0.740321934223,-0.0354397121937,0.976080265697
2.6,0,0.785979898845,0.764558494091,0.732569277287,1.22697701954e-06,0.053410621558,0.053410621558,-0.053410621558,-0.0214214047535,0,0,50.288318634,1.44629251957,0.00573814613745,0,47.7768745422,1.3740862608,0.749635159969,-0.0363447388752,0.976080265697
2.65,0,0.796198151272,0.774499475956,0.74259775877,1.43385136653e-06,0.0536003925024,0.0536003925024,-0.0536003925024,-0.0216986753164,0,0,51.788318634,1.48943245411,0.00425105309114,0,49.2313728333,1.4159232378,0.758948385715,-0.0372497655569,0.976080265697
2.7,0,0.804129434255,0.784020841122,0.752258658409,1.64954496995e-06,0.0518707758462,0.0518707758462,-0.0518707758462,-0.0201085931336,0,0,53.288318634,1.53257262707,0.00397611130029,0,50.6877212524,1.45782029629,0.768261611462,-0.0358678227936,0.976080265697
2.75,0,0.811206453282,0.793140113354,0.761544644833,1.87288185316e-06,0.0496618084493,0.0496618084493,-0.0496618084493,-0.0180663399282,0,0,54.788318634,1.57571148872,0.00375469541177,0,52.1449775696,1.49974799156,0.777574837208,-0.0336316160741,0.976080265697
2.8,0,0.818256953655,0.801873981953,0.770467638969,2.1027724415e-06,0.0477893146859,0.0477893146859,-0.0477893146859,-0.0163829717027,0,0,56.288318634,1.61885178089,0.00356604927219,0,53.6030158997,1.54170143604,0.786888062954,-0.0313688907014,0.976080265697
2.85,0,0.830056399486,0.810239613056,0.779041230679,2.33820810536e-06,0.0510151688076,0.0510151688076,-0.0510151688076,-0.01981678643,0,0,57.7883300781,1.66199243069,0.00339450431056,0,55.061756134,1.58367824554,0.7962012887,-0.0338551107861,0.976080265697
2.9,0,0.840569780499,0.818252086639,0.787279248238,2.5782553621e-06,0.0532905322617,0.0532905322617,-0.0532905322617,-0.0223176938599,0,0,59.2883300781,1.70513164997,0.0032428316772,0,56.5211296082,1.62567639351,0.805514514446,-0.035055266053,0.976080265697
2.95,0,0.850887812875,0.825925707817,0.795194864273,2.82205201074e-06,0.0556929486023,0.0556929486023,-0.0556929486023,-0.0249621050583,0,0,60.7883300781,1.74827253819,0.00310836755671,0,57.9811096191,1.66769444942,0.814827740192,-0.036060072683,0.976080265697
3,1,0.855044739473,0.833275198936,0.802800416946,3.06880224343e-06,0.0522443225271,0.0522443225271,-0.0522443225271,-0.021769540537,0,0,62.2883300781,1.79141247272,0.002980948193,0,59.4416427612,1.7097312212,0.824140965939,-0.0309037735349,0.976080265697
3.05,0,0.858466360888,0.84031522274,0.810108661652,3.31776982421e-06,0.048357699236,0.048357699236,-0.048357699236,-0.0181511381474,0,0,63.7883300781,1.83455181122,0.00285925413482,0,60.9027023315,1.75178575516,0.830209088326,-0.0282572725621,0.967960791609
3.1,0,0.86917776483,0.847057402134,0.817131459713,3.56828013537e-06,0.0520463051166,0.0520463051166,-0.0520463051166,-0.0221203626957,0,0,65.2883300781,1.87769293785,0.00274806562811,0,62.3642654419,1.79385685921,0.836277210712,-0.0329005541172,0.967960791609
3.15,0,0.879422301643,0.853515267372,0.823880791664,3.81970858143e-06,0.0555415099787,0.0555415099787,-0.0555415099787,-0.0259070342706,0,0,66.7883300781,1.92083215714,0.00265279994346,0,63.8263130188,1.8359439373,0.842345333099,-0.0370769685434,0.967960791609
3.2,0,0.879422301643,0.8596996665,0.830367267132,4.07148581871e-06,0.049055034511,0.049055034511,-0.049055034511,-0.0197226351427,0,0,68.2883300781,1.96397328377,0.0025625389535,0,65.28881073,1.8780465126,0.848413455486,-0.0310088461565,0.967960791609
3.25,0,0.880452325495,0.865623533726,0.836601436138,4.32308388554e-06,0.0438508893566,0.0438508893566,-0.0438508893566,-0.014828791769,0,0,69.7883300781,2.00711131096,0.00247620465234,0,66.7517547607,1.92016375065,0.854481577873,-0.0259707476215,0.967960791609
3.3,0,0.886873060765,0.871297597885,0.842593610287,4.57402757092e-06,0.0442794504779,0.0442794504779,-0.0442794504779,-0.0155754628795,0,0,71.2883300781,2.05025291443,0.00239324546419,0,68.2151107788,1.96229469776,0.86054970026,-0.0263233605044,0.967960791609
3.35,0,0.893109666309,0.876731753349,0.84835344553,4.82387622469e-06,0.0447562207792,0.0447562207792,-0.0447562207792,-0.0163779129598,0,0,72.7883300781,2.09339165688,0.00231329910457,0,69.6788635254,2.00443887711,0.866617822647,-0.026491843662,0.967960791609
3.4,0,0.898678715134,0.881936490536,0.853890419006,5.07223376189e-06,0.0447882961277,0.0447882961277,-0.0447882961277,-0.0167422245983,0,0,74.2883300781,2.13653326035,0.00223609502427,0,71.1429977417,2.04659605026,0.872685945034,-0.0259927701,0.967960791609
3.45,0,0.901556803703,0.886921167374,0.859213411808,5.31873547516e-06,0.0423433918945,0.0423433918945,-0.0423433918945,-0.0146356363289,0,0,75.7883300781,2.17967224121,0.00216141552664,0,72.6075134277,2.08876562119,0.878754067421,-0.0228027362816,0.967960791609
3.5,1,0.90489798593,0.891695678234,0.864331066608,5.56305485588e-06,0.0405669193212,0.0405669193212,-0.0405669193212,-0.0132023076955,0,0,77.2883300781,2.22281146049,0.0020890799351,0,74.0723876953,2.13094711304,0.884822189808,-0.0200757961217,0.967960791609
3.55,0,0.911413636153,0.896268427372,0.869252026081,5.80489768254e-06,0.0421616100718,0.0421616100718,-0.0421616100718,-0.0151452087809,0,0,78.7883300781,2.26595282555,0.00202496745624,0,75.5375976562,2.1731402874,0.888785809278,-0.0226278268744,0.961291849961
3.6,0,0.918997836961,0.900648474693,0.873983979225,6.04399656368e-06,0.0450138577356,0.0450138577356,-0.0450138577356,-0.0183493622675,0,0,80.2883300781,2.30909132957,0.00196985015646,0,77.0031585693,2.21534490585,0.892749428749,-0.0262484082117,0.961291849961
3.65,0,0.919065100595,0.904843568802,0.878534674644,6.28011412118e-06,0.0405304259506,0.0405304259506,-0.0405304259506,-0.0142215317932,0,0,81.7883300781,2.35223317146,0.00191745208576,0,78.4690475464,2.25756072998,0.89671304822,-0.0223520523754,0.961291849961
3.7,0,0.921657016048,0.908861637115,0.882911324501,6.51303935228e-06,0.0387456915465,0.0387456915465,-0.0387456915465,-0.012795378932,0,0,83.2883300781,2.39537096024,0.00186715100426,0,79.9352493286,2.29978704453,0.90067666769,-0.0209803483572,0.961291849961
3.75,0,0.926500804577,0.912709474564,0.887120783329,6.75896035318e-06,0.0393800212477,0.0393800212477,-0.0393800212477,-0.0137913300131,0,0,84.7883300781,2.43851280212,0.0018186441157,0,81.401763916,2.34202289581,0.904640287161,-0.0218605174159,0.961291849961
3.8,0,0.927375412863,0.916394710541,0.891170084476,7.03644218447e-06,0.0362053283868,0.0362053283868,-0.0362053283868,-0.0109807023225,0,0,86.2883300781,2.48165154457,0.00177173339762,0,82.8685684204,2.38426947594,0.908603906631,-0.0187715062318,0.961291849961
3.85,0,0.928169017471,0.919925332069,0.895065069199,7.33416618459e-06,0.0331039482726,0.0331039482726,-0.0331039482726,-0.00824368540182,0,0,87.7883300781,2.52479314804,0.00172627251595,0,84.3356628418,2.4265255928,0.912567526102,-0.0156014913692,0.961291849961
3.9,0,0.935661491505,0.923305630684,0.898812413216,7.64947708376e-06,0.0368490782898,0.0368490782898,-0.0368490782898,-0.0123558608216,0,0,89.2883300781,2.56793189049,0.00168214610312,0,85.8030319214,2.46879124641,0.916531145573,-0.0191303459328,0.961291849961
3.95,0,0.936208681482,0.926544308662,0.902417600155,7.98069777375e-06,0.0337910813267,0.0337910813267,-0.0337910813267,-0.00966437281913,0,0,90.7883300781,2.61107087135,0.00163925986271,0,87.2706756592,2.51106548309,0.920494765043,-0.0157139164383,0.961291849961
4,1,0.936208681482,0.929645657539,0.905886530876,8.32652494864e-06,0.0303221506054,0.0303221506054,-0.0303221506054,-0.00656302394218,0,0,92.2883300781,2.65421247482,0.00159753253683,0,88.7385864258,2.55334854126,0.924458384514,-0.0117502969677,0.961291849961
4.05,0,0.936208681482,0.932616770267,0.909224629402,8.68584447744e-06,0.0269840520794,0.0269840520794,-0.0269840520794,-0.00359191121406,0,0,93.7883148193,2.69735002518,0.00155689567327,0,90.2067565918,2.59564065933,0.927054089308,-0.00915459217376,0.958244578277
4.1,0,0.944322862404,0.935461640358,0.912436962128,9.05765591597e-06,0.0318859002766,0.0318859002766,-0.0318859002766,-0.0088612220463,0,0,95.2883148193,2.74049210548,0.00151728698984,0,91.6751785278,2.63794088364,0.929649794102,-0.0146730683026,0.958244578277
4.15,0,0.950693723606,0.938186645508,0.915528535843,9.44102066569e-06,0.035165187763,0.035165187763,-0.035165187763,-0.0125070780981,0,0,96.7883148193,2.78363060951,0.00147865246981,0,93.1438293457,2.68024921417,0.932245498896,-0.0184482247103,0.958244578277
4.2,0,0.952338466392,0.940796017647,0.918504238129,9.8350819826e-06,0.0338342282633,0.0338342282633,-0.0338342282633,-0.0115424487452,0,0,98.2883148193,2.82677268982,0.00144094240386,0,94.6127319336,2.72256565094,0.93484120369,-0.0174972627024,0.958244578277
4.25,0,0.952338466392,0.943295836449,0.921368479729,1.02390013126e-05,0.0309699866633,0.0309699866633,-0.0309699866633,-0.00904262994334,0,0,99.7883148193,2.86991143227,0.00140411267057,0,96.0818557739,2.76488995552,0.937436908484,-0.0149015579085,0.958244578277
4.3,0,0.952338466392,0.945690214634,0.924125790596,1.06519864858e-05,0.028212675796,0.028212675796,-0.028212675796,-0.00664825175807,0,0,101.288314819,2.91304922104,0.00136812240817,0,97.5512237549,2.80722212791,0.940032613277,-0.0123058531146,0.958244578277
4.35,0,0.952338466392,0.947983145714,0.926780283451,1.1073279893e-05,0.0255581829409,0.0255581829409,-0.0255581829409,-0.00435532067821,0,0,102.788291931,2.95619177818,0.00133293378167,0,99.0208053589,2.84956121445,0.942628318071,-0.00971014832065,0.958244578277
4.4,0,0.957590752476,0.950180053711,0.929336071014,1.15021475722e-05,0.0282546814612,0.0282546814612,-0.0282546814612,-0.00741069876466,0,0,104.288291931,2.99932980537,0.00129851233214,0,100.490592957,2.89190745354,0.945224022865,-0.0123667296103,0.958244578277
4.45,0,0.959962213076,0.952283024788,0.931796729565,1.19378801173e-05,0.0281654835114,0.0281654835114,-0.0281654835114,-0.00767918828819,0,0,105.788291931,3.04247236252,0.00126482616179,0,101.960601807,2.9342610836,0.947819727659,-0.0121424854169,0.958244578277
4.5,1,0.962051662072,0.954297602177,0.934166491032,1.23797990454e-05,0.0278851710401,0.0278851710401,-0.0278851710401,-0.00775405989509,0,0,107.288291931,3.08561038971,0.00123184500262,0,103.43081665,2.97662162781,0.950415432453,-0.0116362296186,0.958244578277
4.55,0,0.962893639849,0.956227421761,0.936448514462,1.28272431539e-05,0.0264451253873,0.0264451253873,-0.0264451253873,-0.00666621808827,0,0,108.788291931,3.1287522316,0.0011995411478,0,104.901229858,3.01898813248,0.952117073536,-0.0107765663129,0.95597707071
4.6,0,0.962893639849,0.958076238632,0.938646376133,1.32795767058e-05,0.0242472637159,0.0242472637159,-0.0242472637159,-0.00481740121663,0,0,110.288291931,3.17189025879,0.00117089878768,0,106.371833801,3.06136226654,0.953818714619,-0.00907492523014,0.95597707071
4.65,0,0.963675050837,0.959846198559,0.940763652325,1.37361867019e-05,0.0229113985126,0.0229113985126,-0.0229113985126,-0.00382885227848,0,0,111.788291931,3.2150285244,0.00114842096809,0,107.842666626,3.10374331474,0.955520355701,-0.00815469513584,0.95597707071
4.7,0,0.963675050837,0.961541414261,0.942803263664,1.41964883369e-05,0.020871787173,0.020871787173,-0.020871787173,-0.00213363657643,0,0,113.288291931,3.25817012787,0.00112725212239,0,109.313667297,3.14613032341,0.957221996784,-0.00645305405308,0.95597707071
4.75,0,0.966431951983,0.963165104389,0.944768309593,1.46599049913e-05,0.0216636423896,0.0216636423896,-0.0216636423896,-0.00326684759365,0,0,114.788269043,3.30130982399,0.00110701844096,0,110.784866333,3.1885240078,0.958923637867,-0.00750831411586,0.95597707071
4.8,0,0.97021946031,0.964720487595,0.946661531925,1.51258927872e-05,0.0235579283848,0.0235579283848,-0.0235579283848,-0.00549897271543,0,0,116.288269043,3.34445142746,0.00108752097003,0,112.256240845,3.23092293739,0.96062527895,-0.0095941813603,0.95597707071
4.85,0,0.970525289247,0.96620965004,0.948485672474,1.55939233082e-05,0.0220396167733,0.0220396167733,-0.0220396167733,-0.00431563920749,0,0,117.788269043,3.38758897781,0.00106864038389,0,113.727806091,3.27332901955,0.962326920033,-0.00819836921466,0.95597707071
4.9,0,0.971514057071,0.967636466026,0.950243413448,1.60634917847e-05,0.0212706436223,0.0212706436223,-0.0212706436223,-0.00387759104433,0,0,119.288269043,3.43072986603,0.00105029682163,0,115.199546814,3.31574058533,0.964028561115,-0.00748549595537,0.95597707071
4.95,0,0.972348894489,0.969002962112,0.951937496662,1.65341134561e-05,0.0204113978273,0.0204113978273,-0.0204113978273,-0.00334593237697,0,0,120.788269043,3.47387075424,0.00103243347257,0,116.671455383,3.35815739632,0.965730202198,-0.00661869229137,0.95597707071
5,1,0.97308545082,0.970311582088,0.953570246696,1.70053190232e-05,0.0195152041237,0.0195152041237,-0.0195152041237,-0.00277386873168,0,0,122.288269043,3.51701188087,0.00101500726305,0,118.14352417,3.40058040619,0.967431843281,-0.00565360753936,0.95597707071
5.05,0,0.974462464704,0.971565306187,0.955143749714,1.74766646523e-05,0.0193187149897,0.0193187149897,-0.0193187149897,-0.00289715851688,0,0,123.788269043,3.5601503849,0.0009979843162,0,119.615776062,3.44300913811,0.968548488617,-0.00591397608661,0.955293061215
5.1,0,0.97734276355,0.972766518593,0.956660807133,1.79576636583e-05,0.020681956417,0.020681956417,-0.020681956417,-0.00457624495691,0,0,125.288269043,3.60328817368,0.000981336808763,0,121.088172913,3.48544311523,0.969665133953,-0.00767762959665,0.955293061215
5.15,0,0.98085594706,0.973915457726,0.958123266697,1.84593718586e-05,0.022732680363,0.022732680363,-0.022732680363,-0.00694048933443,0,0,126.788269043,3.64642953873,0.000965041865129,0,122.56073761,3.52788281441,0.970781779289,-0.0100741677707,0.955293061215
5.2,0,0.98085594706,0.975017488003,0.95953309536,1.8974980776e-05,0.0213228517002,0.0213228517002,-0.0213228517002,-0.00583845905718,0,0,128.288238525,3.68957042694,0.000949079520069,0,124.033470154,3.57032680511,0.971898424625,-0.00895752243456,0.955293061215
5.25,0,0.98085594706,0.97607177496,0.960892438889,1.95026204892e-05,0.0199635081714,0.0199635081714,-0.0199635081714,-0.00478417210039,0,0,129.788238525,3.73271155357,0.000933432485908,0,125.506340027,3.61277699471,0.973015069962,-0.00784087709841,0.955293061215
5.3,0,0.984758089523,0.977082371712,0.962203145027,2.00410358957e-05,0.0225549444958,0.0225549444958,-0.0225549444958,-0.0076757178112,0,0,131.288238525,3.77584910393,0.000918085628655,0,126.979370117,3.65523171425,0.974131715298,-0.0106263742252,0.955293061215
5.35,0,0.988980314507,0.978050112724,0.963467240334,2.05892392842e-05,0.0255130741733,0.0255130741733,-0.0255130741733,-0.0109302017825,0,0,132.788238525,3.8189895153,0.000903025269508,0,128.452545166,3.69769120216,0.975248360634,-0.013731953873,0.955293061215
5.4,0,0.988980314507,0.978977203369,0.964686155319,2.11463957385e-05,0.0242941591876,0.0242941591876,-0.0242941591876,-0.0100031111377,0,0,134.288238525,3.86213135719,0.000888239126652,0,129.925872803,3.74015617371,0.97636500597,-0.0126153085368,0.955293061215
5.45,0,0.988980314507,0.979864656925,0.965861737728,2.1711750378e-05,0.0231185767787,0.0231185767787,-0.0231185767787,-0.00911565758163,0,0,135.788238525,3.90527224541,0.000873716082424,0,131.399337769,3.78262591362,0.977481651306,-0.0114986632007,0.955293061215
5.5,1,0.989736390735,0.980714261532,0.9669957757,2.22846301767e-05,0.0227406150349,0.0227406150349,-0.0227406150349,-0.00902212920268,0,0,137.288238525,3.94840979576,0.000859445717651,0,132.872940063,3.82510018349,0.978598296642,-0.0111380940922,0.955293061215
5.55,0,0.989736390735,0.981529176235,0.968089580536,2.28643875744e-05,0.0216468101986,0.0216468101986,-0.0216468101986,-0.00820721449931,0,0,138.788238525,3.99154806137,0.000845419010147,0,134.346679688,3.86757922173,0.979331248999,-0.0104051417359,0.954155763927
5.6,0,0.989736390735,0.982308506966,0.969144701958,2.34504241234e-05,0.0205916887768,0.0205916887768,-0.0205916887768,-0.00742788376887,0,0,140.288238525,4.03468847275,0.000831626821309,0,135.820571899,3.91006278992,0.980064201355,-0.00967218937952,0.954155763927
5.65,0,0.989736390735,0.983055472374,0.970162808895,2.40421741182e-05,0.0195735818394,0.0195735818394,-0.0195735818394,-0.00668091836054,0,0,141.788238525,4.0778298378,0.000818061060272,0,137.294586182,3.95255041122,0.980797153711,-0.00893923702319,0.954155763927
5.7,0,0.990428828648,0.983771264553,0.971145093441,2.4639080948e-05,0.0192837352066,0.0192837352066,-0.0192837352066,-0.0066575640945,0,0,143.288238525,4.12097072601,0.000804714334663,0,138.768737793,3.99504303932,0.981530106068,-0.00889872257991,0.954155763927
5.75,0,0.991131877936,0.984456241131,0.972092807293,2.52406207437e-05,0.0190390706429,0.0190390706429,-0.0190390706429,-0.00667563680499,0,0,144.788238525,4.16410827637,0.000791579368524,0,140.243011475,4.03753948212,0.982263058424,-0.00886881951182,0.954155763927
5.8,0,0.991834927224,0.98511248827,0.973007440567,2.58462787315e-05,0.018827486657,0.018827486657,-0.018827486657,-0.00672243895422,0,0,146.288223267,4.20724916458,0.000778649409767,0,141.717407227,4.08004045486,0.98299601078,-0.00883891644369,0.954155763927
5.85,0,1,0.985741078854,0.973889887333,2.64555674221e-05,0.0261101126671,0.0261101126671,-0.0261101126671,-0.0142589211464,0,0,147.788223267,4.25039100647,0.000765917997342,0,143.191955566,4.12254619598,0.983728963137,-0.0162710368633,0.954155763927
5.9,0,1,0.986343443394,0.974741756916,2.70680102403e-05,0.025258243084,0.025258243084,-0.025258243084,-0.0136565566063,0,0,149.288223267,4.29352903366,0.000753379310481,0,144.666595459,4.1650557518,0.984461915493,-0.015538084507,0.954155763927
5.95,0,1,0.986919701099,0.975563883781,2.76831488009e-05,0.0244361162186,0.0244361162186,-0.0244361162186,-0.0130802989006,0,0,150.788223267,4.33666944504,0.000741027644835,0,146.141372681,4.20756912231,0.985194867849,-0.0148051321507,0.954155763927
6,1,1,0.98747241497,0.976357460022,2.83005338133e-05,0.023642539978,0.023642539978,-0.023642539978,-0.0125275850296,0,0,152.288223267,4.37980747223,0.000728857645299,0,147.616271973,4.25008678436,0.985927820206,-0.0140721797943,0.954155763927
6.05,0,1,0.988001585007,0.977123498917,2.89197269012e-05,0.0228765010834,0.0228765010834,-0.0228765010834,-0.0119984149933,0,0,153.788223267,4.42294740677,0.000716864131391,0,149.091293335,4.29260826111,0.986409235001,-0.0135907649994,0.953005319088
6.1,0,1,0.988507628441,0.977863073349,2.9540316973e-05,0.022136926651,0.022136926651,-0.022136926651,-0.0114923715591,0,0,155.288223267,4.46609020233,0.000705042271875,0,150.566436768,4.33513355255,0.986890649796,-0.0131093502045,0.953005319088
6.15,0,1,0.988993406296,0.978577017784,3.0161894756e-05,0.0214229822159,0.0214229822159,-0.0214229822159,-0.0110065937042,0,0,156.788223267,4.50923013687,0.00069338735193,0,152.041687012,4.37766265869,0.98737206459,-0.0126279354095,0.953005319088
6.2,0,1,0.98945748806,0.979266226292,3.07840673486e-05,0.0207337737083,0.0207337737083,-0.0207337737083,-0.01054251194,0,0,158.288223267,4.5523686409,0.000681894831359,0,153.517028809,4.42019557953,0.987853479385,-0.0121465206146,0.953005319088
6.25,0,1,0.989902615547,0.97993183136,3.14064454869e-05,0.0200681686401,0.0200681686401,-0.0200681686401,-0.0100973844528,0,0,159.788223267,4.59550619125,0.000670560577419,0,154.992507935,4.46273326874,0.98833489418,-0.0116651058197,0.953005319088
6.3,0,1,0.990329682827,0.980574786663,3.20286781061e-05,0.0194252133369,0.0194252133369,-0.0194252133369,-0.009670317173,0,0,161.288223267,4.63864612579,0.000659380573779,0,156.468078613,4.50527381897,0.988816308975,-0.0111836910248,0.953005319088
6.35,0,1,0.99073779583,0.981195449829,3.26620356645e-05,0.0188045501709,0.0188045501709,-0.0188045501709,-0.00926220417023,0,0,162.788223267,4.68178939819,0.00064835062949,0,157.943771362,4.5478181839,0.98929772377,-0.0107022762299,0.953005319088
6.4,0,1,0.991128325462,0.981794893742,3.33088792104e-05,0.0182051062584,0.0182051062584,-0.0182051062584,-0.00887167453766,0,0,164.288223267,4.72492933273,0.000637467310298,0,159.419570923,4.59036540985,0.989779138565,-0.0102208614349,0.953005319088
6.45,0,1,0.991503298283,0.982373833656,3.39654434356e-05,0.0176261663437,0.0176261663437,-0.0176261663437,-0.00849670171738,0,0,165.788223267,4.76806688309,0.000626726774499,0,160.895477295,4.6329164505,0.99026055336,-0.00973944664001,0.953005319088
6.5,1,1,0.991862177849,0.982933104038,3.46305423591e-05,0.0170668959618,0.0170668959618,-0.0170668959618,-0.00813782215118,0,0,167.288223267,4.81120681763,0.000616125704255,0,162.371490479,4.67547178268,0.990741968155,-0.00925803184509,0.953005319088
6.55,0,1,0.992205560207,0.983473360538,3.53033356078e-05,0.0165266394615,0.0165266394615,-0.0165266394615,-0.00779443979263,0,0,168.788223267,4.85435056686,0.000605660723522,0,163.847595215,4.71802949905,0.991058379412,-0.0089416205883,0.95235044839
6.6,0,1,0.99253475666,0.983995139599,3.59831064998e-05,0.0160048604012,0.0160048604012,-0.0160048604012,-0.00746524333954,0,0,170.288223267,4.8974905014,0.000595328572672,0,165.323806763,4.76059103012,0.991374790668,-0.00862520933151,0.95235044839
6.65,0,1,0.992850184441,0.984499275684,3.66692474927e-05,0.0155007243156,0.0155007243156,-0.0155007243156,-0.00714981555939,0,0,171.788208008,4.94062805176,0.000585126224905,0,166.800125122,4.80315637589,0.991691201925,-0.00830879807472,0.95235044839
6.7,0,1,0.99315226078,0.984986364841,3.73611910618e-05,0.0150136351585,0.0150136351585,-0.0150136351585,-0.00684773921967,0,0,173.288208008,4.98376607895,0.000575050711632,0,168.276535034,4.84572505951,0.992007613182,-0.00799238681793,0.95235044839
6.75,0,1,0.993441164494,0.985456943512,3.80584024242e-05,0.014543056488,0.014543056488,-0.014543056488,-0.00655883550644,0,0,174.788208008,5.02690553665,0.000565099180676,0,169.753036499,4.88829660416,0.992324024439,-0.00767597556114,0.95235044839
6.8,0,1,0.993717551231,0.985911667347,3.87603868148e-05,0.014088332653,0.014088332653,-0.014088332653,-0.00628244876862,0,0,176.288208008,5.07004928589,0.000555268663447,0,171.229629517,4.93087148666,0.992640435696,-0.00735956430435,0.95235044839
