component_id,area_pixels,area_um2,mean_final_doc,p05_final_doc,cured_fraction,undercure_fraction
1,868,50135.68,0.8940998512204341,0.8714200615882873,1.0,0.0
2,958,55334.079999999994,0.8932691067768288,0.8760012269020081,1.0,0.0
3,958,55334.079999999994,0.8932691067768288,0.8760012269020081,1.0,0.0
4,1038,59954.88,0.8928027665224608,0.8694143861532211,1.0,0.0
