tracking_variable,time_s,requested_target_doc,mean_target_doc,min_target_doc,max_target_doc,std_target_doc,lower_error,upper_error,mean_error,requested_reaction_progress,mean_target_reaction_progress,min_target_reaction_progress,max_target_reaction_progress,std_target_reaction_progress,reaction_progress_error,target_o2_mean_mj_cm2,target_o2_min_mj_cm2,target_o2_max_mj_cm2,target_o2_std_mj_cm2
reaction-progress,5.0,0.9,0.8933311104774475,0.8288263082504272,0.9021967649459839,0.011259501799941063,0.06450480222702026,0.008865654468536377,-0.0066688895225525124,2.302585092994046,2.2427587509155273,1.7650766372680664,2.3247976303100586,0.09359726309776306,-0.05982634207851856,0.0,0.0,0.0,0.0
