component_id,area_pixels,area_um2,mean_final_doc,p05_final_doc,cured_fraction,undercure_fraction
1,868,50135.68,0.8997904781234979,0.897418475151062,1.0,0.0
2,958,55334.079999999994,0.899707328987022,0.8968063712120056,1.0,0.0
3,958,55334.079999999994,0.899707328987022,0.8968063712120056,1.0,0.0
4,1038,59954.88,0.899747656489613,0.8970212757587432,1.0,0.0
